Type,EDI_Std_Nomenclature,AISC_Manual_Label,T_F,W,A,d,ddet,Ht,h,OD,bf,bfdet,B,b,ID,tw,twdet,twdet/2,tf,tfdet,t,tnom,tdes,kdes,kdet,k1,x,y,eo,xp,yp,bf/2tf,b/t,b/tdes,h/tw,h/tdes,D/t,Ix,Zx,Sx,rx,Iy,Zy,Sy,ry,Iz,rz,Sz,J,Cw,C,Wno,Sw1,Sw2,Sw3,Qf,Qw,ro,H,tan(α),Iw,zA,zB,zC,wA,wB,wC,SwA,SwB,SwC,SzA,SzB,SzC,rts,ho,PA,PA2,PB,PC,PD,T,WGi,WGo,EDI_Std_Nomenclature.1,AISC_Manual_Label.1,W.1,A.1,d.1,ddet.1,Ht.1,h.1,OD.1,bf.1,bfdet.1,B.1,b.1,ID.1,tw.1,twdet.1,twdet/2.1,tf.1,tfdet.1,t.1,tnom.1,tdes.1,kdes.1,kdet.1,k1.1,x.1,y.1,eo.1,xp.1,yp.1,bf/2tf.1,b/t.1,b/tdes.1,h/tw.1,h/tdes.1,D/t.1,Ix.1,Zx.1,Sx.1,rx.1,Iy.1,Zy.1,Sy.1,ry.1,Iz.1,rz.1,Sz.1,J.1,Cw.1,C.1,Wno.1,Sw1.1,Sw2.1,Sw3.1,Qf.1,Qw.1,ro.1,H.1,tan(α).1,Iw.1,zA.1,zB.1,zC.1,wA.1,wB.1,wC.1,SwA.1,SwB.1,SwC.1,SzA.1,SzB.1,SzC.1,rts.1,ho.1,PA.1,PA2.1,PB.1,PC.1,PD.1,T.1,WGi.1,WGo.1
2L,2L6X3-1/2X3/8X3/4SLBB,2L6X3-1/2X3/8X3/4SLBB,–,23.4,6.88,3.5,–,–,–,–,–,–,–,6,–,–,–,–,–,–,0.375,–,–,–,–,–,–,0.781,–,–,0.287,–,16,–,–,–,–,6.65,4.36,2.45,0.984,65.3,16.5,10.2,3.08,–,–,–,–,–,–,–,–,–,–,–,–,3.29,0.967,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,2L152X89X9.5X19SLBB,2L152X89X9.5X19SLBB,34.6,4440,88.9,–,–,–,–,–,–,–,152,–,–,–,–,–,–,9.53,–,–,–,–,–,–,19.8,–,–,7.29,–,16,–,–,–,–,2.77,71.4,40.1,25.0,27.2,270.0,167.0,78.2,–,–,–,–,–,–,–,–,–,–,–,–,83.6,0.967,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
2L,2L6X3-1/2X5/16SLBB,2L6X3-1/2X5/16SLBB,–,19.6,5.78,3.5,–,–,–,–,–,–,–,6,–,–,–,–,–,–,0.313,–,–,–,–,–,–,0.756,–,–,0.241,–,19.2,–,–,–,–,5.68,3.65,2.07,0.991,44.7,11.6,7.45,2.78,–,–,–,–,–,–,–,–,–,–,–,–,3.02,0.96,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,2L152X89X7.9SLBB,2L152X89X7.9SLBB,29.0,3730,88.9,–,–,–,–,–,–,–,152,–,–,–,–,–,–,7.94,–,–,–,–,–,–,19.2,–,–,6.12,–,19.2,–,–,–,–,2.36,59.8,33.9,25.2,18.6,190.0,122.0,70.6,–,–,–,–,–,–,–,–,–,–,–,–,76.7,0.96,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
2L,2L6X3-1/2X5/16X3/8SLBB,2L6X3-1/2X5/16X3/8SLBB,–,19.6,5.78,3.5,–,–,–,–,–,–,–,6,–,–,–,–,–,–,0.313,–,–,–,–,–,–,0.756,–,–,0.241,–,19.2,–,–,–,–,5.68,3.65,2.07,0.991,49.3,12.6,7.97,2.92,–,–,–,–,–,–,–,–,–,–,–,–,3.14,0.964,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,2L152X89X7.9X9SLBB,2L152X89X7.9X9SLBB,29.0,3730,88.9,–,–,–,–,–,–,–,152,–,–,–,–,–,–,7.94,–,–,–,–,–,–,19.2,–,–,6.12,–,19.2,–,–,–,–,2.36,59.8,33.9,25.2,20.5,206.0,131.0,74.2,–,–,–,–,–,–,–,–,–,–,–,–,79.8,0.964,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
2L,2L6X3-1/2X5/16X3/4SLBB,2L6X3-1/2X5/16X3/4SLBB,–,19.6,5.78,3.5,–,–,–,–,–,–,–,6,–,–,–,–,–,–,0.313,–,–,–,–,–,–,0.756,–,–,0.241,–,19.2,–,–,–,–,5.68,3.65,2.07,0.991,54.1,13.7,8.49,3.06,–,–,–,–,–,–,–,–,–,–,–,–,3.28,0.966,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,2L152X89X7.9X19SLBB,2L152X89X7.9X19SLBB,29.0,3730,88.9,–,–,–,–,–,–,–,152,–,–,–,–,–,–,7.94,–,–,–,–,–,–,19.2,–,–,6.12,–,19.2,–,–,–,–,2.36,59.8,33.9,25.2,22.5,225.0,139.0,77.7,–,–,–,–,–,–,–,–,–,–,–,–,83.3,0.966,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
2L,2L5X3-1/2X3/4SLBB,2L5X3-1/2X3/4SLBB,–,39.6,11.7,3.5,–,–,–,–,–,–,–,5,–,–,–,–,–,–,0.75,–,–,–,–,–,–,0.993,–,–,0.585,–,6.67,–,–,–,–,11.0,8.13,4.4,0.974,63.5,20.4,12.7,2.33,–,–,–,–,–,–,–,–,–,–,–,–,2.6,0.943,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,2L127X89X19SLBB,2L127X89X19SLBB,58.6,7550,88.9,–,–,–,–,–,–,–,127,–,–,–,–,–,–,19.1,–,–,–,–,–,–,25.2,–,–,14.9,–,6.67,–,–,–,–,4.58,133.0,72.1,24.7,26.4,334.0,208.0,59.2,–,–,–,–,–,–,–,–,–,–,–,–,66,0.943,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
2L,2L5X3-1/2X3/4X3/8SLBB,2L5X3-1/2X3/4X3/8SLBB,–,39.6,11.7,3.5,–,–,–,–,–,–,–,5,–,–,–,–,–,–,0.75,–,–,–,–,–,–,0.993,–,–,0.585,–,6.67,–,–,–,–,11.0,8.13,4.4,0.974,71.4,22.6,13.8,2.47,–,–,–,–,–,–,–,–,–,–,–,–,2.73,0.949,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,2L127X89X19X9SLBB,2L127X89X19X9SLBB,58.6,7550,88.9,–,–,–,–,–,–,–,127,–,–,–,–,–,–,19.1,–,–,–,–,–,–,25.2,–,–,14.9,–,6.67,–,–,–,–,4.58,133.0,72.1,24.7,29.7,370.0,226.0,62.7,–,–,–,–,–,–,–,–,–,–,–,–,69.3,0.949,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
2L,2L5X3-1/2X3/4X3/4SLBB,2L5X3-1/2X3/4X3/4SLBB,–,39.6,11.7,3.5,–,–,–,–,–,–,–,5,–,–,–,–,–,–,0.75,–,–,–,–,–,–,0.993,–,–,0.585,–,6.67,–,–,–,–,11.0,8.13,4.4,0.974,80.3,24.7,14.9,2.62,–,–,–,–,–,–,–,–,–,–,–,–,2.86,0.953,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,2L127X89X19X19SLBB,2L127X89X19X19SLBB,58.6,7550,88.9,–,–,–,–,–,–,–,127,–,–,–,–,–,–,19.1,–,–,–,–,–,–,25.2,–,–,14.9,–,6.67,–,–,–,–,4.58,133.0,72.1,24.7,33.4,405.0,244.0,66.5,–,–,–,–,–,–,–,–,–,–,–,–,72.6,0.953,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
2L,2L5X3-1/2X5/8SLBB,2L5X3-1/2X5/8SLBB,–,33.6,9.86,3.5,–,–,–,–,–,–,–,5,–,–,–,–,–,–,0.625,–,–,–,–,–,–,0.947,–,–,0.493,–,8,–,–,–,–,9.6,6.87,3.76,0.987,52.2,16.7,10.4,2.3,–,–,–,–,–,–,–,–,–,–,–,–,2.59,0.94,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,2L127X89X15.9SLBB,2L127X89X15.9SLBB,49.8,6360,88.9,–,–,–,–,–,–,–,127,–,–,–,–,–,–,15.9,–,–,–,–,–,–,24.1,–,–,12.5,–,8,–,–,–,–,4.0,113.0,61.6,25.1,21.7,274.0,170.0,58.4,–,–,–,–,–,–,–,–,–,–,–,–,65.8,0.94,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
2L,2L5X3-1/2X5/8X3/8SLBB,2L5X3-1/2X5/8X3/8SLBB,–,33.6,9.86,3.5,–,–,–,–,–,–,–,5,–,–,–,–,–,–,0.625,–,–,–,–,–,–,0.947,–,–,0.493,–,8,–,–,–,–,9.6,6.87,3.76,0.987,59.2,18.5,11.4,2.45,–,–,–,–,–,–,–,–,–,–,–,–,2.71,0.945,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,2L127X89X15.9X9SLBB,2L127X89X15.9X9SLBB,49.8,6360,88.9,–,–,–,–,–,–,–,127,–,–,–,–,–,–,15.9,–,–,–,–,–,–,24.1,–,–,12.5,–,8,–,–,–,–,4.0,113.0,61.6,25.1,24.6,303.0,187.0,62.2,–,–,–,–,–,–,–,–,–,–,–,–,68.8,0.945,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
2L,2L5X3-1/2X5/8X3/4SLBB,2L5X3-1/2X5/8X3/4SLBB,–,33.6,9.86,3.5,–,–,–,–,–,–,–,5,–,–,–,–,–,–,0.625,–,–,–,–,–,–,0.947,–,–,0.493,–,8,–,–,–,–,9.6,6.87,3.76,0.987,66.1,20.4,12.3,2.59,–,–,–,–,–,–,–,–,–,–,–,–,2.85,0.95,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,2L127X89X15.9X19SLBB,2L127X89X15.9X19SLBB,49.8,6360,88.9,–,–,–,–,–,–,–,127,–,–,–,–,–,–,15.9,–,–,–,–,–,–,24.1,–,–,12.5,–,8,–,–,–,–,4.0,113.0,61.6,25.1,27.5,334.0,202.0,65.8,–,–,–,–,–,–,–,–,–,–,–,–,72.4,0.95,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
2L,2L5X3-1/2X1/2SLBB,2L5X3-1/2X1/2SLBB,–,27.2,8.0,3.5,–,–,–,–,–,–,–,5,–,–,–,–,–,–,0.5,–,–,–,–,–,–,0.901,–,–,0.4,–,10,–,–,–,–,8.04,5.57,3.09,1.0,41.6,13.2,8.32,2.28,–,–,–,–,–,–,–,–,–,–,–,–,2.58,0.936,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,2L127X89X12.7SLBB,2L127X89X12.7SLBB,40.4,5160,88.9,–,–,–,–,–,–,–,127,–,–,–,–,–,–,12.7,–,–,–,–,–,–,22.9,–,–,10.2,–,10,–,–,–,–,3.35,91.3,50.6,25.4,17.3,216.0,136.0,57.9,–,–,–,–,–,–,–,–,–,–,–,–,65.5,0.936,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
2L,2L5X3-1/2X1/2X3/8SLBB,2L5X3-1/2X1/2X3/8SLBB,–,27.2,8.0,3.5,–,–,–,–,–,–,–,5,–,–,–,–,–,–,0.5,–,–,–,–,–,–,0.901,–,–,0.4,–,10,–,–,–,–,8.04,5.57,3.09,1.0,46.9,14.7,9.04,2.42,–,–,–,–,–,–,–,–,–,–,–,–,2.7,0.942,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,2L127X89X12.7X9SLBB,2L127X89X12.7X9SLBB,40.4,5160,88.9,–,–,–,–,–,–,–,127,–,–,–,–,–,–,12.7,–,–,–,–,–,–,22.9,–,–,10.2,–,10,–,–,–,–,3.35,91.3,50.6,25.4,19.5,241.0,148.0,61.5,–,–,–,–,–,–,–,–,–,–,–,–,68.6,0.942,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
2L,2L5X3-1/2X1/2X3/4SLBB,2L5X3-1/2X1/2X3/4SLBB,–,27.2,8.0,3.5,–,–,–,–,–,–,–,5,–,–,–,–,–,–,0.5,–,–,–,–,–,–,0.901,–,–,0.4,–,10,–,–,–,–,8.04,5.57,3.09,1.0,52.8,16.2,9.82,2.57,–,–,–,–,–,–,–,–,–,–,–,–,2.83,0.947,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,2L127X89X12.7X19SLBB,2L127X89X12.7X19SLBB,40.4,5160,88.9,–,–,–,–,–,–,–,127,–,–,–,–,–,–,12.7,–,–,–,–,–,–,22.9,–,–,10.2,–,10,–,–,–,–,3.35,91.3,50.6,25.4,22.0,265.0,161.0,65.3,–,–,–,–,–,–,–,–,–,–,–,–,71.9,0.947,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
2L,2L5X3-1/2X3/8SLBB,2L5X3-1/2X3/8SLBB,–,20.8,6.1,3.5,–,–,–,–,–,–,–,5,–,–,–,–,–,–,0.375,–,–,–,–,–,–,0.854,–,–,0.305,–,13.3,–,–,–,–,6.31,4.23,2.38,1.02,31.2,9.76,6.24,2.26,–,–,–,–,–,–,–,–,–,–,–,–,2.56,0.933,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,2L127X89X9.5SLBB,2L127X89X9.5SLBB,30.8,3940,88.9,–,–,–,–,–,–,–,127,–,–,–,–,–,–,9.53,–,–,–,–,–,–,21.7,–,–,7.75,–,13.3,–,–,–,–,2.63,69.3,39.0,25.9,13.0,160.0,102.0,57.4,–,–,–,–,–,–,–,–,–,–,–,–,65,0.933,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
2L,2L5X3-1/2X3/8X3/8SLBB,2L5X3-1/2X3/8X3/8SLBB,–,20.8,6.1,3.5,–,–,–,–,–,–,–,5,–,–,–,–,–,–,0.375,–,–,–,–,–,–,0.854,–,–,0.305,–,13.3,–,–,–,–,6.31,4.23,2.38,1.02,34.8,10.9,6.71,2.39,–,–,–,–,–,–,–,–,–,–,–,–,2.69,0.938,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,2L127X89X9.5X9SLBB,2L127X89X9.5X9SLBB,30.8,3940,88.9,–,–,–,–,–,–,–,127,–,–,–,–,–,–,9.53,–,–,–,–,–,–,21.7,–,–,7.75,–,13.3,–,–,–,–,2.63,69.3,39.0,25.9,14.5,179.0,110.0,60.7,–,–,–,–,–,–,–,–,–,–,–,–,68.3,0.938,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
2L,2L5X3-1/2X3/8X3/4SLBB,2L5X3-1/2X3/8X3/4SLBB,–,20.8,6.1,3.5,–,–,–,–,–,–,–,5,–,–,–,–,–,–,0.375,–,–,–,–,–,–,0.854,–,–,0.305,–,13.3,–,–,–,–,6.31,4.23,2.38,1.02,39.4,12.0,7.33,2.54,–,–,–,–,–,–,–,–,–,–,–,–,2.81,0.944,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,2L127X89X9.5X19SLBB,2L127X89X9.5X19SLBB,30.8,3940,88.9,–,–,–,–,–,–,–,127,–,–,–,–,–,–,9.53,–,–,–,–,–,–,21.7,–,–,7.75,–,13.3,–,–,–,–,2.63,69.3,39.0,25.9,16.4,197.0,120.0,64.5,–,–,–,–,–,–,–,–,–,–,–,–,71.4,0.944,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
2L,2L5X3-1/2X5/16SLBB,2L5X3-1/2X5/16SLBB,–,17.4,5.12,3.5,–,–,–,–,–,–,–,5,–,–,–,–,–,–,0.313,–,–,–,–,–,–,0.829,–,–,0.256,–,16,–,–,–,–,5.38,3.55,2.01,1.02,25.9,8.04,5.18,2.25,–,–,–,–,–,–,–,–,–,–,–,–,2.56,0.931,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,2L127X89X7.9SLBB,2L127X89X7.9SLBB,25.8,3300,88.9,–,–,–,–,–,–,–,127,–,–,–,–,–,–,7.94,–,–,–,–,–,–,21.1,–,–,6.5,–,16,–,–,–,–,2.24,58.2,32.9,25.9,10.8,132.0,84.9,57.2,–,–,–,–,–,–,–,–,–,–,–,–,65,0.931,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
2L,2L5X3-1/2X5/16X3/8SLBB,2L5X3-1/2X5/16X3/8SLBB,–,17.4,5.12,3.5,–,–,–,–,–,–,–,5,–,–,–,–,–,–,0.313,–,–,–,–,–,–,0.829,–,–,0.256,–,16,–,–,–,–,5.38,3.55,2.01,1.02,29.0,9.0,5.59,2.38,–,–,–,–,–,–,–,–,–,–,–,–,2.68,0.937,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,2L127X89X7.9X9SLBB,2L127X89X7.9X9SLBB,25.8,3300,88.9,–,–,–,–,–,–,–,127,–,–,–,–,–,–,7.94,–,–,–,–,–,–,21.1,–,–,6.5,–,16,–,–,–,–,2.24,58.2,32.9,25.9,12.1,148.0,91.6,60.5,–,–,–,–,–,–,–,–,–,–,–,–,68.1,0.937,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
2L,2L5X3-1/2X5/16X3/4SLBB,2L5X3-1/2X5/16X3/4SLBB,–,17.4,5.12,3.5,–,–,–,–,–,–,–,5,–,–,–,–,–,–,0.313,–,–,–,–,–,–,0.829,–,–,0.256,–,16,–,–,–,–,5.38,3.55,2.01,1.02,32.5,9.96,6.05,2.52,–,–,–,–,–,–,–,–,–,–,–,–,2.81,0.942,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,2L127X89X7.9X19SLBB,2L127X89X7.9X19SLBB,25.8,3300,88.9,–,–,–,–,–,–,–,127,–,–,–,–,–,–,7.94,–,–,–,–,–,–,21.1,–,–,6.5,–,16,–,–,–,–,2.24,58.2,32.9,25.9,13.5,163.0,99.1,64.0,–,–,–,–,–,–,–,–,–,–,–,–,71.4,0.942,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
2L,2L5X3-1/2X1/4SLBB,2L5X3-1/2X1/4SLBB,–,14.0,4.14,3.5,–,–,–,–,–,–,–,5,–,–,–,–,–,–,0.25,–,–,–,–,–,–,0.804,–,–,0.207,–,20,–,–,–,–,4.4,2.85,1.63,1.03,20.6,6.42,4.12,2.23,–,–,–,–,–,–,–,–,–,–,–,–,2.55,0.929,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,2L127X89X6.4SLBB,2L127X89X6.4SLBB,20.8,2670,88.9,–,–,–,–,–,–,–,127,–,–,–,–,–,–,6.35,–,–,–,–,–,–,20.4,–,–,5.26,–,20,–,–,–,–,1.83,46.7,26.7,26.2,8.57,105.0,67.5,56.6,–,–,–,–,–,–,–,–,–,–,–,–,64.8,0.929,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
2L,2L5X3-1/2X1/4X3/8SLBB,2L5X3-1/2X1/4X3/8SLBB,–,14.0,4.14,3.5,–,–,–,–,–,–,–,5,–,–,–,–,–,–,0.25,–,–,–,–,–,–,0.804,–,–,0.207,–,20,–,–,–,–,4.4,2.85,1.63,1.03,23.3,7.19,4.49,2.37,–,–,–,–,–,–,–,–,–,–,–,–,2.67,0.935,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,2L127X89X6.4X9SLBB,2L127X89X6.4X9SLBB,20.8,2670,88.9,–,–,–,–,–,–,–,127,–,–,–,–,–,–,6.35,–,–,–,–,–,–,20.4,–,–,5.26,–,20,–,–,–,–,1.83,46.7,26.7,26.2,9.7,118.0,73.6,60.2,–,–,–,–,–,–,–,–,–,–,–,–,67.8,0.935,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
2L,2L5X3-1/2X1/4X3/4SLBB,2L5X3-1/2X1/4X3/4SLBB,–,14.0,4.14,3.5,–,–,–,–,–,–,–,5,–,–,–,–,–,–,0.25,–,–,–,–,–,–,0.804,–,–,0.207,–,20,–,–,–,–,4.4,2.85,1.63,1.03,26.1,7.97,4.86,2.51,–,–,–,–,–,–,–,–,–,–,–,–,2.8,0.941,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,2L127X89X6.4X19SLBB,2L127X89X6.4X19SLBB,20.8,2670,88.9,–,–,–,–,–,–,–,127,–,–,–,–,–,–,6.35,–,–,–,–,–,–,20.4,–,–,5.26,–,20,–,–,–,–,1.83,46.7,26.7,26.2,10.9,131.0,79.6,63.8,–,–,–,–,–,–,–,–,–,–,–,–,71.1,0.941,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
2L,2L5X3X1/2SLBB,2L5X3X1/2SLBB,–,25.6,7.5,3,–,–,–,–,–,–,–,5,–,–,–,–,–,–,0.5,–,–,–,–,–,–,0.746,–,–,0.375,–,10,–,–,–,–,5.1,4.15,2.26,0.824,41.4,13.0,8.28,2.35,–,–,–,–,–,–,–,–,–,–,–,–,2.54,0.962,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,2L127X76X12.7SLBB,2L127X76X12.7SLBB,38.0,4840,76.2,–,–,–,–,–,–,–,127,–,–,–,–,–,–,12.7,–,–,–,–,–,–,18.9,–,–,9.53,–,10,–,–,–,–,2.12,68.0,37.0,20.9,17.2,213.0,136.0,59.7,–,–,–,–,–,–,–,–,–,–,–,–,64.5,0.962,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
2L,2L5X3X1/2X3/8SLBB,2L5X3X1/2X3/8SLBB,–,25.6,7.5,3,–,–,–,–,–,–,–,5,–,–,–,–,–,–,0.5,–,–,–,–,–,–,0.746,–,–,0.375,–,10,–,–,–,–,5.1,4.15,2.26,0.824,46.9,14.5,9.04,2.5,–,–,–,–,–,–,–,–,–,–,–,–,2.68,0.966,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,2L127X76X12.7X9SLBB,2L127X76X12.7X9SLBB,38.0,4840,76.2,–,–,–,–,–,–,–,127,–,–,–,–,–,–,12.7,–,–,–,–,–,–,18.9,–,–,9.53,–,10,–,–,–,–,2.12,68.0,37.0,20.9,19.5,238.0,148.0,63.5,–,–,–,–,–,–,–,–,–,–,–,–,68.1,0.966,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
2L,2L5X3X1/2X3/4SLBB,2L5X3X1/2X3/4SLBB,–,25.6,7.5,3,–,–,–,–,–,–,–,5,–,–,–,–,–,–,0.5,–,–,–,–,–,–,0.746,–,–,0.375,–,10,–,–,–,–,5.1,4.15,2.26,0.824,52.3,15.9,9.73,2.64,–,–,–,–,–,–,–,–,–,–,–,–,2.81,0.969,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,2L127X76X12.7X19SLBB,2L127X76X12.7X19SLBB,38.0,4840,76.2,–,–,–,–,–,–,–,127,–,–,–,–,–,–,12.7,–,–,–,–,–,–,18.9,–,–,9.53,–,10,–,–,–,–,2.12,68.0,37.0,20.9,21.8,261.0,159.0,67.1,–,–,–,–,–,–,–,–,–,–,–,–,71.4,0.969,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
2L,2L5X3X7/16SLBB,2L5X3X7/16SLBB,–,22.6,6.62,3,–,–,–,–,–,–,–,5,–,–,–,–,–,–,0.438,–,–,–,–,–,–,0.722,–,–,0.331,–,11.4,–,–,–,–,4.58,3.65,2.01,0.831,36.2,11.4,7.24,2.34,–,–,–,–,–,–,–,–,–,–,–,–,2.54,0.961,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,2L127X76X11.1SLBB,2L127X76X11.1SLBB,33.6,4270,76.2,–,–,–,–,–,–,–,127,–,–,–,–,–,–,11.1,–,–,–,–,–,–,18.3,–,–,8.41,–,11.4,–,–,–,–,1.91,59.8,32.9,21.1,15.1,187.0,119.0,59.4,–,–,–,–,–,–,–,–,–,–,–,–,64.5,0.961,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
2L,2L5X3X7/16X3/8SLBB,2L5X3X7/16X3/8SLBB,–,22.6,6.62,3,–,–,–,–,–,–,–,5,–,–,–,–,–,–,0.438,–,–,–,–,–,–,0.722,–,–,0.331,–,11.4,–,–,–,–,4.58,3.65,2.01,0.831,40.7,12.6,7.85,2.48,–,–,–,–,–,–,–,–,–,–,–,–,2.67,0.964,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,2L127X76X11.1X9SLBB,2L127X76X11.1X9SLBB,33.6,4270,76.2,–,–,–,–,–,–,–,127,–,–,–,–,–,–,11.1,–,–,–,–,–,–,18.3,–,–,8.41,–,11.4,–,–,–,–,1.91,59.8,32.9,21.1,16.9,206.0,129.0,63.0,–,–,–,–,–,–,–,–,–,–,–,–,67.8,0.964,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
2L,2L5X3X7/16X3/4SLBB,2L5X3X7/16X3/4SLBB,–,22.6,6.62,3,–,–,–,–,–,–,–,5,–,–,–,–,–,–,0.438,–,–,–,–,–,–,0.722,–,–,0.331,–,11.4,–,–,–,–,4.58,3.65,2.01,0.831,45.8,13.9,8.52,2.63,–,–,–,–,–,–,–,–,–,–,–,–,2.8,0.968,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,2L127X76X11.1X19SLBB,2L127X76X11.1X19SLBB,33.6,4270,76.2,–,–,–,–,–,–,–,127,–,–,–,–,–,–,11.1,–,–,–,–,–,–,18.3,–,–,8.41,–,11.4,–,–,–,–,1.91,59.8,32.9,21.1,19.1,228.0,140.0,66.8,–,–,–,–,–,–,–,–,–,–,–,–,71.1,0.968,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
